3.1a,Menu Launch Time,0.0,FAIL,2016-06-03 23:06:08
3.1,Menu Launch Time,0.0,FAIL,2016-06-03 23:09:18
3.2a,GuideLaunchTimeMsrmentWithoutPIP,0,FAIL,2016-06-03 23:12:27
4a,VOD Launch Time,0.0,FAIL,2016-06-03 23:16:29
4b,VOD Launch Without Barker CH Display Time,0.0,FAIL,2016-06-03 23:20:27
4c,VOD View Trailer Time,1.2987000000000002,PASS,2016-06-03 23:22:23
6c,Menu Launch And Navigation Without VOD Poster,2.4975,PASS,2016-06-03 23:26:28
3.1a,Menu Launch Time,0.0,FAIL,2016-06-03 23:29:38
3.1,Menu Launch Time,0.0,FAIL,2016-06-03 23:32:47
3.2a,GuideLaunchTimeMsrmentWithoutPIP,0,FAIL,2016-06-03 23:35:57
4a,VOD Launch Time,0.0,FAIL,2016-06-03 23:40:00
4b,VOD Launch Without Barker CH Display Time,0.0,FAIL,2016-06-03 23:43:57
4c,VOD View Trailer Time,2.1645000000000003,PASS,2016-06-03 23:46:14
6c,Menu Launch And Navigation Without VOD Poster,2.6307,PASS,2016-06-03 23:50:17
3.1a,Menu Launch Time,0.0,FAIL,2016-06-03 23:53:27
3.1,Menu Launch Time,0.0,FAIL,2016-06-03 23:56:37
3.2a,GuideLaunchTimeMsrmentWithoutPIP,0,FAIL,2016-06-03 23:59:47
4a,VOD Launch Time,0.0,FAIL,2016-06-04 00:03:49
4b,VOD Launch Without Barker CH Display Time,0.0,FAIL,2016-06-04 00:07:48
4c,VOD View Trailer Time,1.9647000000000001,PASS,2016-06-04 00:09:59
6c,Menu Launch And Navigation Without VOD Poster,2.3976,PASS,2016-06-04 00:13:50
3.1a,Menu Launch Time,0.0,FAIL,2016-06-04 00:17:01
3.1,Menu Launch Time,0.0,FAIL,2016-06-04 00:20:12
3.2a,GuideLaunchTimeMsrmentWithoutPIP,0,FAIL,2016-06-04 00:23:22
4a,VOD Launch Time,0.0,FAIL,2016-06-04 00:27:25
4b,VOD Launch Without Barker CH Display Time,0.0,FAIL,2016-06-04 00:31:25
4c,VOD View Trailer Time,1.8981000000000001,PASS,2016-06-04 00:33:34
6c,Menu Launch And Navigation Without VOD Poster,2.0979,PASS,2016-06-04 00:37:20
3.1a,Menu Launch Time,0.0,FAIL,2016-06-04 00:40:32
3.1,Menu Launch Time,0.0,FAIL,2016-06-04 00:43:43
3.2a,GuideLaunchTimeMsrmentWithoutPIP,0,FAIL,2016-06-04 00:46:52
4a,VOD Launch Time,0.0,FAIL,2016-06-04 00:50:56
4b,VOD Launch Without Barker CH Display Time,0.0,FAIL,2016-06-04 00:54:55
4c,VOD View Trailer Time,1.9647000000000001,PASS,2016-06-04 00:57:06
6c,Menu Launch And Navigation Without VOD Poster,2.0313,PASS,2016-06-04 01:00:54
3.1a,Menu Launch Time,0.0,FAIL,2016-06-04 01:04:05
3.1,Menu Launch Time,0.0,FAIL,2016-06-04 01:07:15
3.2a,GuideLaunchTimeMsrmentWithoutPIP,0,FAIL,2016-06-04 01:10:27
4a,VOD Launch Time,0.0,FAIL,2016-06-04 01:14:32
4b,VOD Launch Without Barker CH Display Time,0.0,FAIL,2016-06-04 01:18:29
4c,VOD View Trailer Time,1.9314000000000002,PASS,2016-06-04 01:20:39
6c,Menu Launch And Navigation Without VOD Poster,2.0313,PASS,2016-06-04 01:24:26
3.1a,Menu Launch Time,0.0,FAIL,2016-06-04 01:27:37
3.1,Menu Launch Time,0.0,FAIL,2016-06-04 01:30:47
3.2a,GuideLaunchTimeMsrmentWithoutPIP,0,FAIL,2016-06-04 01:33:56
4a,VOD Launch Time,0.0,FAIL,2016-06-04 01:37:58
4b,VOD Launch Without Barker CH Display Time,0.0,FAIL,2016-06-04 01:41:54
4c,VOD View Trailer Time,1.4652,PASS,2016-06-04 01:43:54
6c,Menu Launch And Navigation Without VOD Poster,2.9304,PASS,2016-06-04 01:48:25
3.1a,Menu Launch Time,0.0,FAIL,2016-06-04 01:51:34
3.1,Menu Launch Time,0.0,FAIL,2016-06-04 01:54:43
3.2a,GuideLaunchTimeMsrmentWithoutPIP,0,FAIL,2016-06-04 01:57:53
4a,VOD Launch Time,0.0,FAIL,2016-06-04 02:01:55
4b,VOD Launch Without Barker CH Display Time,0.0,FAIL,2016-06-04 02:05:52
4c,VOD View Trailer Time,1.9980000000000002,PASS,2016-06-04 02:08:03
6c,Menu Launch And Navigation Without VOD Poster,2.2977,PASS,2016-06-04 02:11:56
3.1a,Menu Launch Time,0.0,FAIL,2016-06-04 02:15:04
3.1,Menu Launch Time,0.0,FAIL,2016-06-04 02:18:13
3.2a,GuideLaunchTimeMsrmentWithoutPIP,0,FAIL,2016-06-04 02:21:22
4a,VOD Launch Time,0.0,FAIL,2016-06-04 02:25:22
4b,VOD Launch Without Barker CH Display Time,0.0,FAIL,2016-06-04 02:29:20
4c,VOD View Trailer Time,2.1645000000000003,PASS,2016-06-04 02:31:34
6c,Menu Launch And Navigation Without VOD Poster,2.7972,PASS,2016-06-04 02:35:49
3.1a,Menu Launch Time,0.0,FAIL,2016-06-04 02:38:58
3.1,Menu Launch Time,0.0,FAIL,2016-06-04 02:42:06
3.2a,GuideLaunchTimeMsrmentWithoutPIP,0,FAIL,2016-06-04 02:45:16
4a,VOD Launch Time,0.0,FAIL,2016-06-04 02:49:17
4b,VOD Launch Without Barker CH Display Time,0.0,FAIL,2016-06-04 02:53:16
4c,VOD View Trailer Time,1.1988,PASS,2016-06-04 02:55:10
6c,Menu Launch And Navigation Without VOD Poster,1.998,PASS,2016-06-04 02:59:03
3.1a,Menu Launch Time,0.0,FAIL,2016-06-04 03:02:12
3.1,Menu Launch Time,0.0,FAIL,2016-06-04 03:05:21
3.2a,GuideLaunchTimeMsrmentWithoutPIP,0,FAIL,2016-06-04 03:08:29
4a,VOD Launch Time,0.0,FAIL,2016-06-04 03:12:31
4b,VOD Launch Without Barker CH Display Time,0.0,FAIL,2016-06-04 03:16:29
4c,VOD View Trailer Time,1.9980000000000002,PASS,2016-06-04 03:18:40
6c,Menu Launch And Navigation Without VOD Poster,2.0646,PASS,2016-06-04 03:22:33
3.1a,Menu Launch Time,0.0,FAIL,2016-06-04 03:25:44
3.1,Menu Launch Time,0.0,FAIL,2016-06-04 03:28:55
3.2a,GuideLaunchTimeMsrmentWithoutPIP,0,FAIL,2016-06-04 03:32:04
4a,VOD Launch Time,0.0,FAIL,2016-06-04 03:36:06
4b,VOD Launch Without Barker CH Display Time,0.0,FAIL,2016-06-04 03:40:07
4c,VOD View Trailer Time,1.2654,PASS,2016-06-04 03:42:02
6c,Menu Launch And Navigation Without VOD Poster,2.2644,PASS,2016-06-04 03:45:52
3.1a,Menu Launch Time,0.0,FAIL,2016-06-04 03:49:01
3.1,Menu Launch Time,0.0,FAIL,2016-06-04 03:52:13
3.2a,GuideLaunchTimeMsrmentWithoutPIP,0,FAIL,2016-06-04 03:55:25
4a,VOD Launch Time,0.0,FAIL,2016-06-04 03:59:29
4b,VOD Launch Without Barker CH Display Time,0.0,FAIL,2016-06-04 04:03:28
4c,VOD View Trailer Time,1.2321000000000002,PASS,2016-06-04 04:05:23
6c,Menu Launch And Navigation Without VOD Poster,2.0979,PASS,2016-06-04 04:09:09
3.1a,Menu Launch Time,0.0,FAIL,2016-06-04 04:12:21
3.1,Menu Launch Time,0.0,FAIL,2016-06-04 04:15:33
3.2a,GuideLaunchTimeMsrmentWithoutPIP,0,FAIL,2016-06-04 04:18:45
4a,VOD Launch Time,0.0,FAIL,2016-06-04 04:22:48
4b,VOD Launch Without Barker CH Display Time,0.0,FAIL,2016-06-04 04:26:49
4c,VOD View Trailer Time,2.0979,PASS,2016-06-04 04:29:02
6c,Menu Launch And Navigation Without VOD Poster,2.0313,PASS,2016-06-04 04:32:59
3.1a,Menu Launch Time,0.0,FAIL,2016-06-04 04:36:08
3.1,Menu Launch Time,0.0,FAIL,2016-06-04 04:39:19
3.2a,GuideLaunchTimeMsrmentWithoutPIP,0,FAIL,2016-06-04 04:42:31
4a,VOD Launch Time,0.0,FAIL,2016-06-04 04:46:31
4b,VOD Launch Without Barker CH Display Time,0.0,FAIL,2016-06-04 04:50:32
4c,VOD View Trailer Time,1.1988,PASS,2016-06-04 04:52:28
6c,Menu Launch And Navigation Without VOD Poster,2.4975,PASS,2016-06-04 04:56:36
3.1a,Menu Launch Time,0.0,FAIL,2016-06-04 04:59:45
3.1,Menu Launch Time,0.0,FAIL,2016-06-04 05:02:55
3.2a,GuideLaunchTimeMsrmentWithoutPIP,0,FAIL,2016-06-04 05:06:07
4a,VOD Launch Time,0.0,FAIL,2016-06-04 05:10:12
4b,VOD Launch Without Barker CH Display Time,0.0,FAIL,2016-06-04 05:14:13
4c,VOD View Trailer Time,1.2987000000000002,PASS,2016-06-04 05:16:08
6c,Menu Launch And Navigation Without VOD Poster,2.4309,PASS,2016-06-04 05:20:14
3.1a,Menu Launch Time,0.0,FAIL,2016-06-04 05:23:22
3.1,Menu Launch Time,0.0,FAIL,2016-06-04 05:26:31
3.2a,GuideLaunchTimeMsrmentWithoutPIP,0,FAIL,2016-06-04 05:29:43
4a,VOD Launch Time,0.0,FAIL,2016-06-04 05:33:44
4b,VOD Launch Without Barker CH Display Time,0.0,FAIL,2016-06-04 05:37:43
4c,VOD View Trailer Time,1.2654,PASS,2016-06-04 05:39:38
6c,Menu Launch And Navigation Without VOD Poster,1.9647,PASS,2016-06-04 05:43:22
3.1a,Menu Launch Time,0.0,FAIL,2016-06-04 05:46:31
3.1,Menu Launch Time,0.0,FAIL,2016-06-04 05:49:42
3.2a,GuideLaunchTimeMsrmentWithoutPIP,0,FAIL,2016-06-04 05:52:53
4a,VOD Launch Time,0.0,FAIL,2016-06-04 05:56:55
4b,VOD Launch Without Barker CH Display Time,0.0,FAIL,2016-06-04 06:00:55
4c,VOD View Trailer Time,1.9647000000000001,PASS,2016-06-04 06:03:05
6c,Menu Launch And Navigation Without VOD Poster,2.0313,PASS,2016-06-04 06:06:59
3.1a,Menu Launch Time,0.0,FAIL,2016-06-04 06:10:05
3.1,Menu Launch Time,0.0,FAIL,2016-06-04 06:13:15
3.2a,GuideLaunchTimeMsrmentWithoutPIP,0,FAIL,2016-06-04 06:16:24
4a,VOD Launch Time,0.0,FAIL,2016-06-04 06:20:26
4b,VOD Launch Without Barker CH Display Time,0.0,FAIL,2016-06-04 06:24:27
4c,VOD View Trailer Time,1.9314000000000002,PASS,2016-06-04 06:26:36
6c,Menu Launch And Navigation Without VOD Poster,2.1312,PASS,2016-06-04 06:30:31
3.1a,Menu Launch Time,0.0,FAIL,2016-06-04 06:33:41
3.1,Menu Launch Time,0.0,FAIL,2016-06-04 06:36:53
3.2a,GuideLaunchTimeMsrmentWithoutPIP,0,FAIL,2016-06-04 06:40:04
4a,VOD Launch Time,0.0,FAIL,2016-06-04 06:44:08
4b,VOD Launch Without Barker CH Display Time,0.0,FAIL,2016-06-04 06:48:10
4c,VOD View Trailer Time,2.0646,PASS,2016-06-04 06:50:23
6c,Menu Launch And Navigation Without VOD Poster,2.2644,PASS,2016-06-04 06:54:26
3.1a,Menu Launch Time,0.0,FAIL,2016-06-04 06:57:34
3.1,Menu Launch Time,0.0,FAIL,2016-06-04 07:00:44
3.2a,GuideLaunchTimeMsrmentWithoutPIP,0,FAIL,2016-06-04 07:03:53
4a,VOD Launch Time,0.0,FAIL,2016-06-04 07:07:56
4b,VOD Launch Without Barker CH Display Time,0.0,FAIL,2016-06-04 07:11:53
4c,VOD View Trailer Time,1.4652,PASS,2016-06-04 07:13:54
6c,Menu Launch And Navigation Without VOD Poster,2.3643,PASS,2016-06-04 07:17:54
3.1a,Menu Launch Time,0.0,FAIL,2016-06-04 07:20:59
3.1,Menu Launch Time,0.0,FAIL,2016-06-04 07:24:09
3.2a,GuideLaunchTimeMsrmentWithoutPIP,0,FAIL,2016-06-04 07:27:17
4a,VOD Launch Time,0.0,FAIL,2016-06-04 07:31:16
4b,VOD Launch Without Barker CH Display Time,0.0,FAIL,2016-06-04 07:35:15
4c,VOD View Trailer Time,1.9980000000000002,PASS,2016-06-04 07:37:26
3.1a,Menu Launch Time,0.0,FAIL,2016-06-04 07:45:41
3.1,Menu Launch Time,0.0,FAIL,2016-06-04 07:48:48
3.2a,GuideLaunchTimeMsrmentWithoutPIP,0,FAIL,2016-06-04 07:51:57
4a,VOD Launch Time,0.0,FAIL,2016-06-04 07:55:56
4b,VOD Launch Without Barker CH Display Time,0.0,FAIL,2016-06-04 07:59:55
4c,VOD View Trailer Time,2.0979,PASS,2016-06-04 08:02:08
6c,Menu Launch And Navigation Without VOD Poster,1.998,PASS,2016-06-04 08:05:53
3.1a,Menu Launch Time,0.0,FAIL,2016-06-04 08:08:55
3.1,Menu Launch Time,0.0,FAIL,2016-06-04 08:12:03
3.2a,GuideLaunchTimeMsrmentWithoutPIP,0,FAIL,2016-06-04 08:15:10
4a,VOD Launch Time,0.0,FAIL,2016-06-04 08:19:08
4b,VOD Launch Without Barker CH Display Time,0.0,FAIL,2016-06-04 08:23:07
4c,VOD View Trailer Time,1.9980000000000002,PASS,2016-06-04 08:25:19
6c,Menu Launch And Navigation Without VOD Poster,2.0646,PASS,2016-06-04 08:29:04
3.1a,Menu Launch Time,0.0,FAIL,2016-06-04 08:32:07
3.1,Menu Launch Time,0.0,FAIL,2016-06-04 08:35:13
3.2a,GuideLaunchTimeMsrmentWithoutPIP,0,FAIL,2016-06-04 08:38:21
4a,VOD Launch Time,0.0,FAIL,2016-06-04 08:41:43
4b,VOD Launch Without Barker CH Display Time,0.0,FAIL,2016-06-04 08:45:41
4c,VOD View Trailer Time,1.3653000000000002,PASS,2016-06-04 08:47:39
6c,Menu Launch And Navigation Without VOD Poster,2.4642,PASS,2016-06-04 08:51:43
3.1a,Menu Launch Time,0.0,FAIL,2016-06-04 08:54:47
3.1,Menu Launch Time,0.0,FAIL,2016-06-04 08:57:53
3.2a,GuideLaunchTimeMsrmentWithoutPIP,0,FAIL,2016-06-04 09:01:00
4a,VOD Launch Time,0.0,FAIL,2016-06-04 09:04:58
4b,VOD Launch Without Barker CH Display Time,0.0,FAIL,2016-06-04 09:08:58
4c,VOD View Trailer Time,2.2311,PASS,2016-06-04 09:11:14
6c,Menu Launch And Navigation Without VOD Poster,2.2644,PASS,2016-06-04 09:15:07
3.1a,Menu Launch Time,0.0,FAIL,2016-06-04 09:18:09
3.1,Menu Launch Time,0.0,FAIL,2016-06-04 09:21:16
3.2a,GuideLaunchTimeMsrmentWithoutPIP,0,FAIL,2016-06-04 09:24:20
4a,VOD Launch Time,0.0,FAIL,2016-06-04 09:28:17
4b,VOD Launch Without Barker CH Display Time,0.0,FAIL,2016-06-04 09:32:16
4c,VOD View Trailer Time,1.4652,PASS,2016-06-04 09:34:16
6c,Menu Launch And Navigation Without VOD Poster,2.6973,PASS,2016-06-04 09:38:31
3.1a,Menu Launch Time,0.0,FAIL,2016-06-04 09:41:30
3.1,Menu Launch Time,0.0,FAIL,2016-06-04 09:44:32
3.2a,GuideLaunchTimeMsrmentWithoutPIP,0,FAIL,2016-06-04 09:47:38
4a,VOD Launch Time,0.0,FAIL,2016-06-04 09:51:31
4b,VOD Launch Without Barker CH Display Time,0.0,FAIL,2016-06-04 09:55:30
4c,VOD View Trailer Time,1.3653000000000002,PASS,2016-06-04 10:00:46
6c,Menu Launch And Navigation Without VOD Poster,2.7639,PASS,2016-06-04 10:05:02
3.1a,Menu Launch Time,0.0,FAIL,2016-06-04 10:08:04
1b,Measure Ten Channel Change Time,27.57240000000001,PASS,2016-06-04 10:50:03
1b,Measure Ten Channel Change Time,30.069900000000004,PASS,2016-06-04 11:20:11
1b,Measure Ten Channel Change Time,33.133500000000005,PASS,2016-06-04 11:43:02
1b,Measure Ten Channel Change Time,31.202100000000005,PASS,2016-06-04 12:18:29
1b,Measure Ten Channel Change Time,24.675300000000004,PASS,2016-06-04 12:47:29
1b,Measure Ten Channel Change Time,24.8085,PASS,2016-06-04 13:22:50
1b,Measure Ten Channel Change Time,25.274700000000006,PASS,2016-06-04 13:55:26
1b,Measure Ten Channel Change Time,29.3373,PASS,2016-06-04 14:19:33
1b,Measure Ten Channel Change Time,30.269700000000007,PASS,2016-06-04 14:56:11
1b,Measure Ten Channel Change Time,29.770200000000003,PASS,2016-06-04 15:20:38
1b,Measure Ten Channel Change Time,30.835800000000003,PASS,2016-06-04 15:56:20
1b,Measure Ten Channel Change Time,39.3606,PASS,2016-06-04 16:23:52
1b,Measure Ten Channel Change Time,27.039600000000004,PASS,2016-06-04 16:57:18
1b,Measure Ten Channel Change Time,28.671300000000002,PASS,2016-06-04 17:29:34
1b,Measure Ten Channel Change Time,33.8994,PASS,2016-06-04 18:02:15
1b,Measure Ten Channel Change Time,32.900400000000005,PASS,2016-06-04 18:30:59
1b,Measure Ten Channel Change Time,30.2697,PASS,2016-06-04 19:01:45
1b,Measure Ten Channel Change Time,30.203100000000003,PASS,2016-06-04 19:36:33
1b,Measure Ten Channel Change Time,33.2667,PASS,2016-06-04 20:19:03
1b,Measure Ten Channel Change Time,27.805500000000002,PASS,2016-06-04 20:38:51
1b,Measure Ten Channel Change Time,33.4665,PASS,2016-06-04 21:14:23
1b,Measure Ten Channel Change Time,21.0456,PASS,2016-06-04 21:37:48
1b,Measure Ten Channel Change Time,25.208100000000005,PASS,2016-06-04 22:18:10
1b,Measure Ten Channel Change Time,34.73190000000001,PASS,2016-06-04 23:02:49
1b,Measure Ten Channel Change Time,26.9064,PASS,2016-06-04 23:35:23
1b,Measure Ten Channel Change Time,29.7036,PASS,2016-06-05 00:14:12
1b,Measure Ten Channel Change Time,32.5341,PASS,2016-06-05 00:50:21
1b,Measure Ten Channel Change Time,26.307000000000002,PASS,2016-06-05 01:06:19
1b,Measure Ten Channel Change Time,31.435200000000002,PASS,2016-06-05 01:39:18
1b,Measure Ten Channel Change Time,30.402900000000006,PASS,2016-06-05 02:03:57
1b,Measure Ten Channel Change Time,33.0336,PASS,2016-06-05 02:37:57
1b,Measure Ten Channel Change Time,20.779200000000003,PASS,2016-06-05 03:02:29
1b,Measure Ten Channel Change Time,32.3343,PASS,2016-06-05 03:23:08
1b,Measure Ten Channel Change Time,36.2637,PASS,2016-06-05 03:58:25
1b,Measure Ten Channel Change Time,33.633,PASS,2016-06-05 04:21:56
1b,Measure Ten Channel Change Time,32.434200000000004,PASS,2016-06-05 04:56:04
1b,Measure Ten Channel Change Time,37.16280000000001,PASS,2016-06-05 05:29:55
1b,Measure Ten Channel Change Time,31.168800000000005,PASS,2016-06-05 05:54:50
1b,Measure Ten Channel Change Time,28.2384,PASS,2016-06-05 06:36:14
1b,Measure Ten Channel Change Time,33.7995,PASS,2016-06-05 06:55:47
1b,Measure Ten Channel Change Time,32.1678,PASS,2016-06-05 07:08:29
1b,Measure Ten Channel Change Time,29.137500000000003,PASS,2016-06-05 07:36:18
1b,Measure Ten Channel Change Time,34.299,PASS,2016-06-05 08:06:58
1b,Measure Ten Channel Change Time,34.299,PASS,2016-06-05 08:29:45
1b,Measure Ten Channel Change Time,35.9307,PASS,2016-06-05 08:57:27
1b,Measure Ten Channel Change Time,28.8378,PASS,2016-06-05 09:41:08
1b,Measure Ten Channel Change Time,27.672300000000003,FAIL,2016-06-05 10:46:18
1b,Measure Ten Channel Change Time,26.9064,PASS,2016-06-05 11:02:41
1b,Measure Ten Channel Change Time,29.736900000000002,PASS,2016-06-05 11:31:16
1b,Measure Ten Channel Change Time,34.4988,PASS,2016-06-05 11:50:00
1b,Measure Ten Channel Change Time,36.16380000000001,PASS,2016-06-05 12:18:59
1b,Measure Ten Channel Change Time,32.967000000000006,PASS,2016-06-05 12:54:04
1b,Measure Ten Channel Change Time,33.0003,PASS,2016-06-05 13:24:15
1b,Measure Ten Channel Change Time,37.8954,PASS,2016-06-05 13:45:15
1b,Measure Ten Channel Change Time,29.6037,PASS,2016-06-05 14:00:37
1b,Measure Ten Channel Change Time,25.707600000000006,FAIL,2016-06-05 14:45:38
4a,VOD Launch Time,6.793200000000001,PASS,2016-06-06 17:50:33
4a,VOD Launch Time,0.0,FAIL,2016-06-06 17:58:26
3.1a,Menu Launch Time,1.8981000000000001,PASS,2016-06-06 18:06:49
3.1a,Menu Launch Time,1.332,PASS,2016-06-06 18:10:46
3.1a,Menu Launch Time,0.8325000000000001,PASS,2016-06-06 18:18:35
3.1,Menu Launch Time,1.4319000000000002,PASS,2016-06-06 18:20:12
3.1,Menu Launch Time,2.6307,PASS,2016-06-06 18:22:23
3.2a,GuideLaunchTimeMsrmentWithoutPIP,2.4642,PASS,2016-06-06 18:24:31
3.3,Info Launch,0.7326,PASS,2016-06-06 18:27:25
3.4,DVR Launch,1.3653,PASS,2016-06-06 18:29:06
4a,VOD Launch Time,7.1595,PASS,2016-06-06 19:11:43
4b,VOD Launch Without Barker CH Display Time,6.693300000000001,PASS,2016-06-06 19:21:25
4c,VOD View Trailer Time,6.1272,PASS,2016-06-06 19:28:46
4a,VOD Launch Time,7.359300000000001,PASS,2016-06-06 19:34:51
4a,VOD Launch Time,6.8265,PASS,2016-06-06 19:42:46
4a,VOD Launch Time,7.392600000000001,PASS,2016-06-06 20:17:01
3.1a,Menu Launch Time,0.9990000000000001,PASS,2016-06-06 22:16:24
3.1,Menu Launch Time,1.3986,PASS,2016-06-06 22:17:54
3.2a,GuideLaunchTimeMsrmentWithoutPIP,1.8315,PASS,2016-06-06 22:19:39
4b,VOD Launch Without Barker CH Display Time,5.194800000000001,PASS,2016-06-06 22:32:17
4c,VOD View Trailer Time,5.2281,PASS,2016-06-06 22:38:57
3.1,Menu Launch Time,1.4652,PASS,2016-06-06 22:41:28
3.2a,GuideLaunchTimeMsrmentWithoutPIP,1.5651,PASS,2016-06-06 22:45:08
3.3,Info Launch,0.5661,PASS,2016-06-06 22:50:18
3.4,DVR Launch,1.0323,PASS,2016-06-06 22:52:37
3.1a,Menu Launch Time,0.9990000000000001,PASS,2016-06-06 22:54:57
3.1,Menu Launch Time,1.2321000000000002,PASS,2016-06-06 22:57:08
3.2a,GuideLaunchTimeMsrmentWithoutPIP,1.1988,PASS,2016-06-06 22:58:45
4a,VOD Launch Time,7.126200000000001,PASS,2016-06-06 23:05:44
4b,VOD Launch Without Barker CH Display Time,5.1282000000000005,PASS,2016-06-06 23:10:31
4c,VOD View Trailer Time,5.3946000000000005,PASS,2016-06-06 23:15:41
3.1,Menu Launch Time,1.4319000000000002,PASS,2016-06-06 23:17:35
3.2a,GuideLaunchTimeMsrmentWithoutPIP,1.5651,PASS,2016-06-06 23:19:08
3.3,Info Launch,0.43290000000000006,PASS,2016-06-06 23:21:41
3.4,DVR Launch,1.1322,PASS,2016-06-06 23:23:08
3.1a,Menu Launch Time,0.8658000000000001,PASS,2016-06-06 23:24:27
3.1,Menu Launch Time,1.3653000000000002,PASS,2016-06-06 23:26:04
3.2a,GuideLaunchTimeMsrmentWithoutPIP,1.2987,PASS,2016-06-06 23:28:24
4a,VOD Launch Time,7.659000000000001,PASS,2016-06-06 23:37:15
4b,VOD Launch Without Barker CH Display Time,5.894100000000001,PASS,2016-06-06 23:42:25
4c,VOD View Trailer Time,4.828500000000001,PASS,2016-06-06 23:46:42
3.1,Menu Launch Time,1.6650000000000003,PASS,2016-06-06 23:48:17
3.2a,GuideLaunchTimeMsrmentWithoutPIP,1.5651,PASS,2016-06-06 23:49:52
3.2,Guide Launch,0,FAIL,2016-06-06 23:53:12
3.3,Info Launch,0.666,PASS,2016-06-06 23:54:21
3.4,DVR Launch,1.1655,PASS,2016-06-06 23:55:45
3.1a,Menu Launch Time,1.1322,PASS,2016-06-06 23:57:04
3.1,Menu Launch Time,1.5651000000000002,PASS,2016-06-06 23:58:31
3.2a,GuideLaunchTimeMsrmentWithoutPIP,1.1655,PASS,2016-06-06 23:59:47
4a,VOD Launch Time,7.5924000000000005,PASS,2016-06-07 00:08:44
4b,VOD Launch Without Barker CH Display Time,5.4945,PASS,2016-06-07 00:14:20
4c,VOD View Trailer Time,5.1282000000000005,PASS,2016-06-07 00:18:22
3.1,Menu Launch Time,1.5651000000000002,PASS,2016-06-07 00:20:04
3.2a,GuideLaunchTimeMsrmentWithoutPIP,1.7316,PASS,2016-06-07 00:21:40
3.3,Info Launch,0.6327,PASS,2016-06-07 00:24:13
3.4,DVR Launch,1.1655,PASS,2016-06-07 00:25:43
3.1a,Menu Launch Time,0.8658000000000001,PASS,2016-06-07 00:26:54
3.1,Menu Launch Time,1.3986,PASS,2016-06-07 00:28:20
3.2a,GuideLaunchTimeMsrmentWithoutPIP,1.2654,PASS,2016-06-07 00:29:44
4a,VOD Launch Time,6.993,PASS,2016-06-07 00:34:51
4b,VOD Launch Without Barker CH Display Time,5.794200000000001,PASS,2016-06-07 00:41:31
4c,VOD View Trailer Time,4.7286,PASS,2016-06-07 00:45:12
3.1,Menu Launch Time,1.4319000000000002,PASS,2016-06-07 00:46:56
3.2a,GuideLaunchTimeMsrmentWithoutPIP,1.8315,PASS,2016-06-07 00:48:38
3.3,Info Launch,0.6327,PASS,2016-06-07 00:52:10
3.4,DVR Launch,1.0989,PASS,2016-06-07 00:53:30
3.1a,Menu Launch Time,0.9657000000000001,PASS,2016-06-07 00:54:49
3.1,Menu Launch Time,1.2987000000000002,PASS,2016-06-07 00:56:13
3.2a,GuideLaunchTimeMsrmentWithoutPIP,1.2987,PASS,2016-06-07 00:57:42
4a,VOD Launch Time,0.0,FAIL,2016-06-07 01:02:56
4b,VOD Launch Without Barker CH Display Time,5.994000000000001,PASS,2016-06-07 01:09:23
